[1] = {502, 6, 315.85800170898, -1769.4300537109, 4.6223998069763, 'Beach Avenue', 1000000},
[277] = {800, 7, 2099.7800292969, -1051.7099609375, 28.80890083313, 'Mullholland Avenue', 110000},
[278] = {801, 24, 2348.1398925781, -1047.5500488281, 53.869998931885, 'Forest Rd', 8000},
[279] = {802, 7, 2105.5500488281, -1056.0999755859, 27.141199111938, 'Mullholland Avenue', 110000},
[280] = {803, 24, 2335.169921875, -1046.0100097656, 52.552898406982, 'Forest Rd', 8000},
[281] = {804, 24, 2355.830078125, -1058.7900390625, 54.07799911499, 'Forest Rd', 8000},
[282] = {805, 24, 2330, -1060.9100341797, 52.468601226807, 'Forest Rd', 8000},
[283] = {806, 7, 2157.1899414063, -1072.3299560547, 40.49340057373, 'Mullholland Avenue', 1},
[284] = {807, 24, 2319.7399902344, -1053.1899414063, 52.460800170898, 'Forest Rd', 8000},
[285] = {808, 24, 2297.5900878906, -1053.0200195313, 49.93399810791, 'Forest Rd', 8000},
[286] = {809, 7, 2188.7600097656, -1081.5100097656, 43.834701538086, 'Mullholland Avenue', 110000},
[287] = {810, 24, 2284.1899414063, -1046.0899658203, 49.887100219727, 'Forest Rd', 10000},
[288] = {811, 7, 2287.4899902344, -1081.0400390625, 48.246101379395, 'Forest Road', 150000},
[289] = {812, 7, 2278.7199707031, -1077.4000244141, 48.238098144531, 'Forest Road', 150000},
[290] = {813, 10, 2249.2800292969, -1060.2700195313, 55.968799591064, 'Forest Road', 170000},
[291] = {814, 10, 2218.8601074219, -1031.7800292969, 60.268798828125, 'Forest Road', 170000},
[292] = {815, 10, 2208.1298828125, -1026.6099853516, 61.3464012146, 'Forest Road', 170000},
[293] = {816, 18, 2186.4899902344, -997.32702636719, 66.468803405762, 'Forest Road', 170000},
[294] = {817, 18, 2139.8400878906, -1008.450012207, 61.986499786377, 'Forest Road', 170000},
[295] = {818, 19, 2108.9699707031, -1000.7899780273, 60.507801055908, 'Forest Road', 170000},
[296] = {819, 19, 2089.4499511719, -996.22497558594, 53.061199188232, 'Forest Road', 170000},
[297] = {820, 4, 2066.1899414063, -993.20599365234, 48.799701690674, 'Fortest Road', 140000},
[298] = {821, 13, 2049.1999511719, -987.27697753906, 44.978500366211, 'Fortest Road', 140000},
[299] = {822, 13, 2044.6199951172, -991.32397460938, 43.219898223877, 'Fortest Road', 140000},
[300] = {823, 5, 2090.6999511719, -972.36999511719, 51.871101379395, 'Fortest Road', 140000},
[301] = {824, 5, 2073.3601074219, -965.15301513672, 49.390300750732, 'Fortest Road', 140000},
[302] = {825, 7, 2051.2600097656, -954.68402099609, 48.034099578857, 'Fortest Road', 140000},
[303] = {826, 7, 2045.1700439453, -965.75, 44.552299499512, 'Fortest Road', 50000},
[304] = {827, 18, 2015.4000244141, -977.66198730469, 36.953098297119, 'Fortest Road', 130000},
[305] = {828, 18, 2007.3399658203, -984.60198974609, 34.460899353027, 'Fortest Road', 130000},
[306] = {829, 18, 2000.1700439453, -991.67297363281, 32.131401062012, 'Fortest Road', 130000},
[307] = {830, 2, 2023.0200195313, -1052.9399414063, 25.596099853516, 'Mullholland Street', 95000},
[308] = {831, 2, 2035.8699951172, -1059.2299804688, 25.650800704956, 'Mullholland Street', 95000},
[309] = {832, 2, 2050.7900390625, -1065.6400146484, 25.783599853516, 'Mullholland Street', 95000},
[310] = {833, 7, 2061.0400390625, -1075.3599853516, 25.676000595093, 'Mullholland Street', 120000},
[311] = {834, 2, 2075.2399902344, -1081.8800048828, 25.677200317383, 'Mullholland Street', 96000},
[312] = {835, 2, 2082.5200195313, -1085.1800537109, 25.685300827026, 'Mullholland Street', 96000},
[313] = {836, 13, 2094.0300292969, -1122.6700439453, 27.68989944458, 'Central Park Avenue', 140000},
[314] = {837, 13, 2095.3601074219, -1145.1600341797, 26.59289932251, 'Central Park Avenue', 1},
[315] = {838, 13, 2092.2399902344, -1166.5300292969, 26.585899353027, 'Central Park Avenue', 140000},
[316] = {839, 4, 2091.5700683594, -1184.3000488281, 27.057100296021, 'Central Park Avenue', 1},
[317] = {840, 12, 2090.8500976563, -1235.1700439453, 26.019100189209, 'Broker Street', 100000},
[318] = {841, 12, 2110.9299316406, -1244.4000244141, 25.851600646973, 'Broker Street', 100000},
[319] = {842, 2, 2133.4099121094, -1233, 24.421899795532, 'Broker Street', 100000},
[320] = {843, 5, 2153.6999511719, -1243.8000488281, 25.36720085144, 'Broker Street', 100000},
[321] = {844, 15, 2191.9799804688, -1239.2299804688, 24.487899780273, 'Broker Street', 90000},
[322] = {845, 15, 2209.7600097656, -1240.2399902344, 24.480100631714, 'Broker Street', 90000},
[323] = {846, 13, 2229.6201171875, -1241.5899658203, 25.656200408936, 'Broker Street', 130000},
[324] = {847, 13, 2249.919921875, -1238.9100341797, 25.898399353027, 'Broker Street', 130000},
[325] = {848, 13, 2250.1899414063, -1280.0500488281, 25.476600646973, 'New Dream Avenue', 200000},
[326] = {849, 13, 2230.1101074219, -1280.0799560547, 25.628499984741, 'New Dream Avenue', 150000},
[327] = {850, 13, 2207.9399414063, -1280.8199462891, 25.120700836182, 'New Dream Avenue', 150000},
[328] = {851, 13, 2191.4699707031, -1275.6099853516, 25.156200408936, 'New Dream Avenue', 1},
[329] = {852, 13, 2132.3999023438, -1280.0500488281, 25.890600204468, 'New Dream Avenue', 150000},
[330] = {853, 14, 2150.3100585938, -1285.0400390625, 24.526899337769, 'New Dream Avenue', 60000},
[331] = {854, 13, 2148.5700683594, -1320.0799560547, 26.073799133301, 'New Dream Avenue', 150000},
[332] = {855, 13, 2090.9799804688, -1277.8499755859, 26.17970085144, 'New Dream Avenue', 150000},
[333] = {856, 13, 2111.3100585938, -1279, 25.835899353027, 'New Dream Avenue', 150000},
[334] = {857, 13, 2100.9299316406, -1321.8800048828, 25.953100204468, 'New Dream Avenue', 150000},
[335] = {858, 8, 2126.6799316406, -1320.8699951172, 26.624099731445, 'New Dream Avenue', 3000000},
[336] = {859, 3, 2495.3400878906, -1359.0999755859, 29.313100814819, 'Wells St.', 14000},
[337] = {860, 3, 2492.0900878906, -1359.0999755859, 29.313100814819, 'Wells St.', 14000},
[338] = {861, 3, 2487.2900390625, -1359.0999755859, 29.313100814819, 'Wells St.', 14000},
[339] = {862, 3, 2495.3701171875, -1366.1999511719, 29.313100814819, 'Wells St.', 14000},
[340] = {863, 3, 2492.2199707031, -1366.1999511719, 29.313100814819, 'Wells St.', 14000},
[341] = {864, 3, 2487.3500976563, -1366.1999511719, 29.313100814819, 'Wells St.', 14000},
[342] = {865, 3, 2476.3999023438, -1366.1999511719, 29.313100814819, 'Wells St.', 14000},
[343] = {866, 3, 2473.1298828125, -1366.1999511719, 29.313100814819, 'Wells St.', 14000},
[344] = {867, 3, 2468.3601074219, -1366.1999511719, 29.313100814819, 'Wells St.', 14000},
[345] = {868, 3, 2468.2700195313, -1376.2700195313, 29.313100814819, 'Wells St.', 14000},
[346] = {869, 3, 2473.169921875, -1376.2700195313, 29.313100814819, 'Wells St.', 14000},
[347] = {870, 3, 2476.330078125, -1376.2700195313, 29.313100814819, 'Wells St.', 14000},
[348] = {871, 3, 2487.2900390625, -1376.2700195313, 29.313100814819, 'Wells St.', 14000},
[349] = {872, 3, 2492.1899414063, -1376.2700195313, 29.313100814819, 'Wells St.', 14000},
[350] = {873, 3, 2495.3400878906, -1376.2700195313, 29.313100814819, 'Wells St.', 14000},
[351] = {874, 3, 2495.3999023438, -1383.3699951172, 29.313100814819, 'Wells St.', 14000},
[352] = {875, 3, 2492.1899414063, -1383.3699951172, 29.313100814819, 'Wells St.', 14000},
[353] = {876, 3, 2487.3798828125, -1383.3699951172, 29.313100814819, 'Wells St.', 14000},
[354] = {877, 3, 2476.3400878906, -1383.3699951172, 29.313100814819, 'Wells St.', 14000},
[355] = {878, 3, 2473.1999511719, -1383.3699951172, 29.313100814819, 'Wells St.', 14000},
[356] = {879, 3, 2468.3000488281, -1383.3699951172, 29.313100814819, 'Wells St.', 14000},
[357] = {880, 3, 2468.25, -1391.7099609375, 29.313100814819, 'Wells St.', 14000},
[358] = {881, 3, 2473.1899414063, -1391.7099609375, 29.313100814819, 'Wells St.', 14000},
[359] = {882, 3, 2476.2800292969, -1391.7099609375, 29.313100814819, 'Wells St.', 14000},
[360] = {883, 3, 2487.3100585938, -1391.7099609375, 29.313100814819, 'Wells St.', 14000},
[361] = {884, 3, 2492.1899414063, -1391.7099609375, 29.313100814819, 'Wells St.', 14000},
[362] = {885, 3, 2495.2700195313, -1391.7099609375, 29.313100814819, 'Wells St.', 14000},
[363] = {886, 3, 2495.4299316406, -1398.8100585938, 29.313100814819, 'Wells St.', 14000},
[364] = {887, 3, 2492.1799316406, -1398.8100585938, 29.313100814819, 'Wells St.', 14000},
[365] = {888, 3, 2487.419921875, -1398.8100585938, 29.313100814819, 'Wells St.', 14000},
[366] = {889, 3, 2476.3701171875, -1398.8100585938, 29.313100814819, 'Wells St.', 14000},
[367] = {890, 3, 2473.1899414063, -1398.8100585938, 29.313100814819, 'Wells St.', 14000},
[368] = {891, 3, 2468.3000488281, -1398.8100585938, 29.313100814819, 'Wells St.', 14000},
[369] = {892, 3, 2468.1899414063, -1410.3399658203, 29.313100814819, 'Wells St.', 14000},
[370] = {893, 3, 2473.1000976563, -1410.3399658203, 29.313100814819, 'Wells St.', 14000},
[371] = {894, 3, 2476.3100585938, -1410.3399658203, 29.313100814819, 'Wells St.', 14000},
[372] = {895, 3, 2487.2099609375, -1410.3399658203, 29.313100814819, 'Wells St.', 14000},
[373] = {896, 3, 2492.1599121094, -1410.3399658203, 29.313100814819, 'Wells St.', 14000},
[374] = {897, 3, 2495.2800292969, -1410.3399658203, 29.313100814819, 'Wells St.', 14000},
[375] = {898, 3, 2495.5100097656, -1417.4399414063, 29.313100814819, 'Wells St.', 14000},
[376] = {899, 3, 2492.25, -1417.4399414063, 29.313100814819, 'Wells St.', 14000},
[377] = {900, 3, 2487.4499511719, -1417.4399414063, 29.313100814819, 'Wells St.', 14000},
[378] = {901, 3, 2476.3400878906, -1417.4399414063, 29.313100814819, 'Wells St.', 14000},
[379] = {902, 3, 2473.25, -1417.4399414063, 29.313100814819, 'Wells St.', 14000},
[380] = {903, 3, 2468.2900390625, -1417.4399414063, 29.313100814819, 'Wells St.', 14000},
[381] = {904, 3, 2468.330078125, -1424.5799560547, 29.313100814819, 'Wells St.', 14000},
[382] = {905, 3, 2473.1201171875, -1424.5799560547, 29.313100814819, 'Wells St.', 14000},
[383] = {906, 3, 2476.3400878906, -1424.5799560547, 29.313100814819, 'Wells St.', 14000},
[384] = {907, 3, 2487.2700195313, -1424.5799560547, 29.016199111938, 'Wells St.', 14000},
[385] = {908, 3, 2492.1000976563, -1424.5799560547, 29.016199111938, 'Wells St.', 14000},
[386] = {909, 3, 2495.2600097656, -1424.5799560547, 29.016199111938, 'Wells St.', 14000},
[387] = {910, 3, 2495.4299316406, -1431.6800537109, 29.016199111938, 'Wells St.', 14000},
[388] = {911, 3, 2492.1398925781, -1431.6800537109, 29.016199111938, 'Wells St.', 14000},
[389] = {912, 3, 2487.2800292969, -1431.6800537109, 29.016199111938, 'Wells St.', 14000},
[390] = {913, 3, 2476.3000488281, -1431.6800537109, 29.313100814819, 'Wells St.', 14000},
[391] = {914, 3, 2473.1201171875, -1431.6800537109, 29.313100814819, 'Wells St.', 14000},
[392] = {915, 3, 2468.3400878906, -1431.6800537109, 29.313100814819, 'Wells St.', 14000},
[393] = {916, 17, 2522.9699707031, -1343.7600097656, 31.048999786377, 'Wells St.', 50000},
[394] = {917, 17, 2522.9599609375, -1324.3000488281, 34.164001464844, 'Wells St.', 50000},
[395] = {918, 26, 2521.3999023438, -1281.8199462891, 34.851600646973, 'Wells St.', 130000},
[396] = {919, 21, 2439.5900878906, -1357.1099853516, 24.100500106812, 'Penn St.', 100000},
[397] = {920, 21, 2439.5900878906, -1338.8599853516, 24.101600646973, 'Penn St.', 100000},
[398] = {921, 4, 2433.9299316406, -1320.7299804688, 25.323400497437, 'Penn St.', 100000},
[399] = {922, 4, 2433.9299316406, -1303.3399658203, 25.323400497437, 'Penn St.', 100000},
[400] = {923, 4, 2434.8000488281, -1289.3299560547, 25.347900390625, 'Penn St.', 100000},
[401] = {924, 4, 2433.6000976563, -1275.0100097656, 24.756700515747, 'Penn St.', 100000},
[402] = {925, 4, 2388.419921875, -1279.5899658203, 25.129100799561, 'Penn St.', 100000},
[403] = {926, 4, 2387.8601074219, -1328.4499511719, 25.124200820923, 'Penn St.', 100000},
[404] = {927, 4, 2389.7299804688, -1346.1500244141, 25.076999664307, 'Penn St.', 100000},
[405] = {928, 4, 2383.5400390625, -1366.3100585938, 24.491399765015, 'Penn St.', 100000},
[406] = {929, 16, 2469.1799316406, -1278.3599853516, 30.366399765015, 'Wells St.', 200000},
[407] = {930, 16, 2470.3701171875, -1295.4899902344, 30.233200073242, 'Wells St.', 200000},
[408] = {931, 16, 2472.8798828125, -1238.1199951172, 32.569499969482, 'Wells St.', 200000},
[409] = {932, 16, 2492.1599121094, -1239.0100097656, 37.90539932251, 'Wells St.', 200000},
[410] = {933, 16, 2529.6101074219, -1243.3100585938, 43.971900939941, 'Wells St.', 200000},
[411] = {934, 16, 2514.580078125, -1240.4499511719, 39.340599060059, 'Wells St.', 200000},
[412] = {935, 16, 2551.0300292969, -1233.7900390625, 49.331798553467, 'Wells St.', 200000},
[413] = {936, 27, 2622.2099609375, -1238.0100097656, 51.268100738525, 'John Paul St.', 8000},
[414] = {937, 27, 2622.2099609375, -1233.5200195313, 52.665100097656, 'John Paul St.', 8000},
[415] = {938, 27, 2622.2099609375, -1229.1999511719, 53.895000457764, 'John Paul St.', 8000},
[416] = {939, 27, 2622.2099609375, -1224.6999511719, 55.180099487305, 'John Paul St.', 8000},
[417] = {940, 27, 2622.2099609375, -1220.5500488281, 56.473598480225, 'John Paul St.', 8000},
[418] = {941, 27, 2622.2099609375, -1216.3699951172, 57.822799682617, 'John Paul St.', 8000},
[419] = {942, 27, 2622.2099609375, -1211.7600097656, 59.212299346924, 'John Paul St.', 8000},
[420] = {943, 27, 2622.2099609375, -1207.6099853516, 60.345798492432, 'John Paul St.', 8000},
[421] = {944, 27, 2622.2099609375, -1202.9799804688, 61.279899597168, 'John Paul St.', 8000},
[422] = {945, 27, 2622.2099609375, -1199.9899902344, 62.054401397705, 'John Paul St.', 8000},
[423] = {946, 27, 2615.1101074219, -1200.0799560547, 60.781200408936, 'John Paul St.', 8000},
[424] = {947, 27, 2615.1101074219, -1203.0799560547, 60, 'John Paul St.', 8000},
[425] = {948, 27, 2615.1101074219, -1207.5200195313, 59.070301055908, 'John Paul St.', 8000},
[426] = {949, 27, 2615.1101074219, -1211.7199707031, 57.9375, 'John Paul St.', 8000},
[427] = {950, 27, 2615.1101074219, -1216.4300537109, 56.539100646973, 'John Paul St.', 8000},
[428] = {951, 27, 2615.1101074219, -1220.7099609375, 55.1875, 'John Paul St.', 8000},
[429] = {952, 27, 2615.1101074219, -1224.8199462891, 53.898399353027, 'John Paul St.', 8000},
[430] = {953, 27, 2615.1101074219, -1229.2800292969, 52.609401702881, 'John Paul St.', 8000},
[431] = {954, 27, 2615.1101074219, -1233.6099853516, 51.382801055908, 'John Paul St.', 8000},
[432] = {955, 27, 2615.1101074219, -1238.0899658203, 49.984401702881, 'John Paul St.', 8000},
[433] = {956, 27, 2608.1499023438, -1237.9499511719, 50.205699920654, 'John Paul St.', 8000},
[434] = {957, 27, 2608.1499023438, -1233.5400390625, 51.60290145874, 'John Paul St.', 8000},
[435] = {958, 27, 2608.1499023438, -1229.1899414063, 52.832298278809, 'John Paul St.', 8000},
[436] = {959, 27, 2608.1499023438, -1224.8100585938, 54.117599487305, 'John Paul St.', 8000},
[437] = {960, 27, 2608.1499023438, -1220.5699462891, 55.411098480225, 'John Paul St.', 8000},
[438] = {961, 27, 2608.1499023438, -1216.2600097656, 56.760299682617, 'John Paul St.', 8000},
[439] = {962, 27, 2608.1499023438, -1211.8100585938, 58.149501800537, 'John Paul St.', 8000},
[440] = {963, 27, 2608.1499023438, -1207.5899658203, 59.283298492432, 'John Paul St.', 8000},
[441] = {964, 27, 2608.1499023438, -1203.0899658203, 60.217800140381, 'John Paul St.', 8000},
[442] = {965, 27, 2608.1499023438, -1200.0600585938, 60.991901397705, 'John Paul St.', 8000},
[443] = {966, 27, 2601.0500488281, -1200.0999755859, 59.501800537109, 'John Paul St.', 8000},
[444] = {967, 27, 2601.0500488281, -1203.0600585938, 58.727401733398, 'John Paul St.', 8000},
[445] = {968, 27, 2601.0500488281, -1207.6999511719, 57.793098449707, 'John Paul St.', 8000},
[446] = {969, 27, 2601.0500488281, -1211.8599853516, 56.659400939941, 'John Paul St.', 8000},
[447] = {970, 27, 2601.0500488281, -1216.3599853516, 55.270198822021, 'John Paul St.', 8000},
[448] = {971, 27, 2601.0500488281, -1220.5500488281, 53.920700073242, 'John Paul St.', 8000},
[449] = {972, 27, 2601.0500488281, -1224.7199707031, 52.627601623535, 'John Paul St.', 8000},
[450] = {973, 27, 2601.0500488281, -1229.3199462891, 51.341899871826, 'John Paul St.', 8000},
[451] = {974, 27, 2601.0500488281, -1233.5899658203, 50.112598419189, 'John Paul St.', 8000},
[452] = {975, 27, 2601.0500488281, -1238.0600585938, 48.715198516846, 'John Paul St.', 8000},
[453] = {976, 27, 2594.5, -1238.1199951172, 48.564399719238, 'John Paul St.', 8000},
[454] = {977, 27, 2594.5, -1233.4599609375, 49.962100982666, 'John Paul St.', 8000},
[455] = {978, 27, 2594.5, -1229.2299804688, 51.190601348877, 'John Paul St.', 8000},
[456] = {979, 27, 2594.5, -1224.6500244141, 52.477100372314, 'John Paul St.', 8000},
[457] = {980, 27, 2594.5, -1220.5400390625, 53.765399932861, 'John Paul St.', 8000},
[458] = {981, 27, 2594.5, -1216.25, 55.114398956299, 'John Paul St.', 8000},
[459] = {982, 27, 2594.5, -1211.6899414063, 56.514400482178, 'John Paul St.', 8000},
[460] = {983, 27, 2594.5, -1207.4899902344, 57.651500701904, 'John Paul St.', 8000},
[461] = {984, 27, 2594.5, -1202.9899902344, 58.576000213623, 'John Paul St.', 8000},
[462] = {985, 27, 2594.5, -1200.0699462891, 59.357799530029, 'John Paul St.', 8000},
[463] = {986, 27, 2587.3999023438, -1200.1400146484, 59.357799530029, 'John Paul St.', 8000},
[464] = {987, 27, 2587.3999023438, -1203.1700439453, 58.576000213623, 'John Paul St.', 8000},
[465] = {988, 27, 2587.3999023438, -1207.75, 57.651500701904, 'John Paul St.', 8000},
[466] = {989, 27, 2587.3999023438, -1211.8800048828, 56.514400482178, 'John Paul St.', 8000},
[467] = {990, 27, 2587.3999023438, -1216.3900146484, 55.114398956299, 'John Paul St.', 8000},
[468] = {991, 27, 2587.3999023438, -1220.6500244141, 53.765399932861, 'John Paul St.', 8000},
[469] = {992, 27, 2587.3999023438, -1224.7600097656, 52.477100372314, 'John Paul St.', 8000},
[470] = {993, 27, 2587.3999023438, -1229.2199707031, 51.190601348877, 'John Paul St.', 8000},
[471] = {994, 27, 2587.3999023438, -1233.5799560547, 49.962100982666, 'John Paul St.', 8000},
[472] = {995, 27, 2587.3898925781, -1238.0799560547, 48.564399719238, 'John Paul St.', 8000},
[473] = {996, 16, 2550.1899414063, -1197.5200195313, 60.842601776123, 'Wells St.', 200000},
[474] = {997, 16, 2520.6599121094, -1198, 56.598701477051, 'Wells St.', 200000},
[475] = {998, 16, 2467.580078125, -1200.4100341797, 36.811698913574, 'Wells St.', 200000},
[476] = {999, 6, 2324.4499511719, -1249.5100097656, 27.976600646973, 'Constitution Ave.', 250000},
[477] = {1000, 6, 2334.75, -1266.1199951172, 27.969299316406, 'Constitution Ave.', 250000},
[478] = {1001, 6, 2334.6000976563, -1234.6600341797, 27.976600646973, 'Constitution Ave.', 250000},
[479] = {1002, 6, 2324.5900878906, -1218.8399658203, 27.976600646973, 'Constitution Ave.', 250000},
[480] = {1003, 6, 2334.6000976563, -1204, 27.976600646973, 'Constitution Ave.', 1},
[481] = {1004, 6, 2324.419921875, -1280.9699707031, 27.982099533081, 'Constitution Ave.', 250000},
[482] = {1005, 20, 2351.9299316406, -1170.7800292969, 28.080299377441, 'Mullholland Street', 600000},
[483] = {1006, 22, 2233.7299804688, -1333.25, 23.981599807739, 'Apple St.', 3000000},
[484] = {1007, 2, 2230.4099121094, -1397.2399902344, 24.573799133301, 'Harbor Rd', 140000},
[485] = {1008, 2, 2243.5200195313, -1397.2399902344, 24.573799133301, 'Harbor Rd', 140000},
